0,1,2,3,4,5,6,7,8,9,10,11,12
120.1563479016732,123.03281982394503,125.10346307972804,139.80742616391578,164.01880127097272,167.76396623043507,94.90897560155429,93.0086181926353,82.08765171635405,87.70729696356791,94.47269680156931,96.58348581677174,1
125.06290775288763,128.49030141429702,122.67184082137156,140.72475774023653,160.70809770196928,166.2783331216723,96.56551278251989,90.84440232389703,81.32654579667054,87.51459316393102,95.31211940627654,96.37338657600208,1
127.26878417180812,128.5755537182882,123.86979817533334,142.73666229399456,160.4034592262345,166.44635060092983,98.1527728865655,89.01728549980125,80.86822147846172,87.74042849085728,95.36143391701808,97.14177793595033,1
129.31813930246423,130.1747693089534,125.02831911065574,142.5988682208187,160.17492439220945,167.08510446196985,99.94970401753592,86.94617621752862,80.39493075977927,88.04818842087872,95.14055681508091,97.44500658106739,1
129.02255466507745,129.82121777796357,129.5575914510096,143.04363139620733,162.59520277553167,168.01121849871043,100.96499231169354,85.89359229540301,80.30900016214981,88.22004056538094,94.18686144647582,97.48986207847952,1
127.73123780034135,125.92958533429079,129.94318327576522,141.8377677327463,164.76226489553144,167.3588830680232,100.70367703447933,86.01552067822651,81.98570847940297,86.50743520665098,93.96614038299684,97.50691366318604,1
128.06163192653108,125.58522444335972,129.89227987883993,141.0879096011615,165.94629221050735,167.16061765698078,100.84054871687546,86.29185837409344,82.50455728616954,86.24624688361857,94.03522183754254,97.27546386059875,1
128.82719157202519,125.9014965955772,127.56129139855989,139.11859047716788,166.30146273183297,166.94742679244644,100.31285703851802,86.36216353314677,82.72791513247957,86.44437653833683,94.33047533065566,96.97093059854569,1
127.4930994400249,124.55994733653999,127.60953948170639,139.37505523018484,166.963608554762,166.77203508549886,100.14065675479529,86.90405226459237,83.0823216980452,86.54927479233952,94.42714208830556,96.7505508806384,1
127.56486448539687,124.53796042148348,125.05203721828039,137.69596030248144,167.64406654903664,166.417092280121,98.79797917238518,88.575518345186,84.35377627146688,85.65646953904215,94.31241666238571,96.95827025559555,1
